ChatGPT_Prompt,Label
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 44153.32363, Bwd IAT Total = 9886.0, Bwd IAT Std = 5130.13818359375, Bwd IAT Max = 9208.0, Fwd PSH Flags = 0, Bwd Packets/s = 388.16107177734375, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 37130.73282, Bwd IAT Total = 11790.0, Bwd IAT Std = 6435.97607421875, Bwd IAT Max = 11358.0, Fwd PSH Flags = 0, Bwd Packets/s = 326.42401123046875, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 45260.12136, Bwd IAT Total = 9641.0, Bwd IAT Std = 5251.13916015625, Bwd IAT Max = 9274.0, Fwd PSH Flags = 0, Bwd Packets/s = 397.89117431640625, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 44942.71039, Bwd IAT Total = 9728.0, Bwd IAT Std = 5315.32080078125, Bwd IAT Max = 9377.0, Fwd PSH Flags = 0, Bwd Packets/s = 395.1007385253906, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 40873.15846, Bwd IAT Total = 10642.0, Bwd IAT Std = 5755.77587890625, Bwd IAT Max = 10189.0, Fwd PSH Flags = 0, Bwd Packets/s = 359.324462890625, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 46767.39644, Bwd IAT Total = 9349.0, Bwd IAT Std = 5050.123046875, Bwd IAT Max = 8943.0, Fwd PSH Flags = 0, Bwd Packets/s = 411.1419372558594, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 40968.84567, Bwd IAT Total = 10564.0, Bwd IAT Std = 5758.73828125, Bwd IAT Max = 10167.0, Fwd PSH Flags = 0, Bwd Packets/s = 360.1656799316406, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 40491.23432, Bwd IAT Total = 10645.0, Bwd IAT Std = 5801.583984375, Bwd IAT Max = 10244.0, Fwd PSH Flags = 0, Bwd Packets/s = 355.9668884277344, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 43432.60787, Bwd IAT Total = 10037.0, Bwd IAT Std = 5474.166015625, Bwd IAT Max = 9663.0, Fwd PSH Flags = 0, Bwd Packets/s = 381.82513427734375, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 44902.79286, Bwd IAT Total = 9641.0, Bwd IAT Std = 5279.1416015625, Bwd IAT Max = 9307.0, Fwd PSH Flags = 0, Bwd Packets/s = 394.74981689453125, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 41639.97438, Bwd IAT Total = 10544.0, Bwd IAT Std = 5718.09033203125, Bwd IAT Max = 10115.0, Fwd PSH Flags = 0, Bwd Packets/s = 366.0657043457031, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 24741.70745, Bwd IAT Total = 17960.0, Bwd IAT Std = 10000.841796875, Bwd IAT Max = 17532.0, Fwd PSH Flags = 0, Bwd Packets/s = 217.509521484375, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 37575.35717, Bwd IAT Total = 11714.0, Bwd IAT Std = 6189.66748046875, Bwd IAT Max = 11045.0, Fwd PSH Flags = 0, Bwd Packets/s = 330.33282470703125, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 41689.57303, Bwd IAT Total = 10493.0, Bwd IAT Std = 5618.27294921875, Bwd IAT Max = 9980.0, Fwd PSH Flags = 0, Bwd Packets/s = 366.5017395019531, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 47980.59686, Bwd IAT Total = 9069.0, Bwd IAT Std = 4860.220703125, Bwd IAT Max = 8632.0, Fwd PSH Flags = 0, Bwd Packets/s = 421.80743408203125, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 45641.48861, Bwd IAT Total = 9578.0, Bwd IAT Std = 5115.69921875, Bwd IAT Max = 9094.0, Fwd PSH Flags = 0, Bwd Packets/s = 401.2438659667969, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 42043.98448, Bwd IAT Total = 10381.0, Bwd IAT Std = 5704.93359375, Bwd IAT Max = 10045.0, Fwd PSH Flags = 0, Bwd Packets/s = 369.617431640625, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 37724.89843, Bwd IAT Total = 11548.0, Bwd IAT Std = 6242.439453125, Bwd IAT Max = 11054.0, Fwd PSH Flags = 0, Bwd Packets/s = 331.6474609375, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 44717.44472, Bwd IAT Total = 9661.0, Bwd IAT Std = 5222.89599609375, Bwd IAT Max = 9248.0, Fwd PSH Flags = 0, Bwd Packets/s = 393.1203918457031, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 47614.06446, Bwd IAT Total = 9145.0, Bwd IAT Std = 4927.3125, Bwd IAT Max = 8734.0, Fwd PSH Flags = 0, Bwd Packets/s = 418.5851745605469, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 43490.72835, Bwd IAT Total = 9997.0, Bwd IAT Std = 5424.751953125, Bwd IAT Max = 9593.0, Fwd PSH Flags = 0, Bwd Packets/s = 382.3360595703125, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 41970.29794, Bwd IAT Total = 10243.0, Bwd IAT Std = 5469.2333984375, Bwd IAT Max = 9724.0, Fwd PSH Flags = 0, Bwd Packets/s = 368.96966552734375, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 43682.7957, Bwd IAT Total = 9936.0, Bwd IAT Std = 5197.1689453125, Bwd IAT Max = 9303.0, Fwd PSH Flags = 0, Bwd Packets/s = 384.0245666503906, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 46709.78339, Bwd IAT Total = 9302.0, Bwd IAT Std = 5031.22119140625, Bwd IAT Max = 8907.0, Fwd PSH Flags = 0, Bwd Packets/s = 410.6354675292969, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 46844.43529, Bwd IAT Total = 9165.0, Bwd IAT Std = 4877.4052734375, Bwd IAT Max = 8681.0, Fwd PSH Flags = 0, Bwd Packets/s = 411.8192138671875, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 40361.92673, Bwd IAT Total = 10599.0, Bwd IAT Std = 5717.93017578125, Bwd IAT Max = 10131.0, Fwd PSH Flags = 0, Bwd Packets/s = 354.83013916015625, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 42180.40234, Bwd IAT Total = 10343.0, Bwd IAT Std = 5612.66796875, Bwd IAT Max = 9926.0, Fwd PSH Flags = 0, Bwd Packets/s = 370.81671142578125, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 40187.24607, Bwd IAT Total = 10756.0, Bwd IAT Std = 5838.96875, Bwd IAT Max = 10323.0, Fwd PSH Flags = 0, Bwd Packets/s = 353.2944641113281, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 40621.37309, Bwd IAT Total = 10731.0, Bwd IAT Std = 5849.1259765625, Bwd IAT Max = 10327.0, Fwd PSH Flags = 0, Bwd Packets/s = 357.1109619140625, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 29938.14976, Bwd IAT Total = 14796.0, Bwd IAT Std = 8149.025390625, Bwd IAT Max = 14338.0, Fwd PSH Flags = 0, Bwd Packets/s = 263.1925354003906, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 44801.1028, Bwd IAT Total = 9686.0, Bwd IAT Std = 5119.1455078125, Bwd IAT Max = 9132.0, Fwd PSH Flags = 0, Bwd Packets/s = 393.8558349609375, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 49852.08721, Bwd IAT Total = 8639.0, Bwd IAT Std = 4654.34619140625, Bwd IAT Max = 8250.0, Fwd PSH Flags = 0, Bwd Packets/s = 438.2601013183594, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 35298.68115, Bwd IAT Total = 12421.0, Bwd IAT Std = 6821.37255859375, Bwd IAT Max = 12014.0, Fwd PSH Flags = 0, Bwd Packets/s = 310.3180847167969, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 43999.61319, Bwd IAT Total = 9865.0, Bwd IAT Std = 5178.12939453125, Bwd IAT Max = 9262.0, Fwd PSH Flags = 0, Bwd Packets/s = 386.8097839355469, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 42867.91031, Bwd IAT Total = 10214.0, Bwd IAT Std = 5596.68359375, Bwd IAT Max = 9864.0, Fwd PSH Flags = 0, Bwd Packets/s = 376.8607482910156, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 41598.09837, Bwd IAT Total = 10376.0, Bwd IAT Std = 5580.3564453125, Bwd IAT Max = 9898.0, Fwd PSH Flags = 0, Bwd Packets/s = 365.69757080078125, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
